Dark spectrum
Integration time [ms]:  25,000
Averaging Nr. [scans]: 15
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804344U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
838,413;   12,600;   12,600;    0,000
838,553;  -13,600;  -13,600;    0,000
838,693;    4,733;    4,733;    0,000
838,834;   -0,200;   -0,200;    0,000
838,974;    2,333;    2,333;    0,000
839,114;   -5,133;   -5,133;    0,000
839,255;   -0,600;   -0,600;    0,000
839,395;   -3,467;   -3,467;    0,000
839,535;   21,600;   21,600;    0,000
839,675;  -10,000;  -10,000;    0,000
839,816;   16,000;   16,000;    0,000
839,956;   -2,267;   -2,267;    0,000
840,096;   24,733;   24,733;    0,000
840,236;    7,400;    7,400;    0,000
840,377;    6,667;    6,667;    0,000
840,517;  -13,400;  -13,400;    0,000
840,657;   21,733;   21,733;    0,000
840,797;  -19,467;  -19,467;    0,000
840,937;    6,200;    6,200;    0,000
841,078;    4,600;    4,600;    0,000
841,218;   -7,000;   -7,000;    0,000
841,358;   10,000;   10,000;    0,000
841,498;   -4,400;   -4,400;    0,000
841,638;  -14,200;  -14,200;    0,000
841,778;   13,267;   13,267;    0,000
841,918;    7,267;    7,267;    0,000
842,058;   -2,933;   -2,933;    0,000
842,198;   -7,267;   -7,267;    0,000
842,338;   10,600;   10,600;    0,000
842,479;   10,667;   10,667;    0,000
842,619;   -0,267;   -0,267;    0,000
842,759;   20,133;   20,133;    0,000
842,899;    3,267;    3,267;    0,000
843,039;  -13,800;  -13,800;    0,000
843,179;    9,733;    9,733;    0,000
843,319;  -18,267;  -18,267;    0,000
843,459;   13,667;   13,667;    0,000
843,599;  -29,667;  -29,667;    0,000
843,738;    4,400;    4,400;    0,000
843,878;  -10,467;  -10,467;    0,000
844,018;   -0,200;   -0,200;    0,000
844,158;   10,133;   10,133;    0,000
844,298;   -8,267;   -8,267;    0,000
844,438;   -0,400;   -0,400;    0,000
844,578;   21,867;   21,867;    0,000
844,718;    4,333;    4,333;    0,000
844,858;    5,867;    5,867;    0,000
844,998;  -16,533;  -16,533;    0,000
845,137;   -3,467;   -3,467;    0,000
845,277;   -1,267;   -1,267;    0,000
845,417;  -17,533;  -17,533;    0,000
845,557;   10,200;   10,200;    0,000
845,697;   -2,667;   -2,667;    0,000
845,836;   -7,467;   -7,467;    0,000
845,976;    6,667;    6,667;    0,000
846,116;    0,400;    0,400;    0,000
846,256;    1,933;    1,933;    0,000
846,396;    5,333;    5,333;    0,000
846,535;   -4,333;   -4,333;    0,000
846,675;  -12,267;  -12,267;    0,000
846,815;    0,333;    0,333;    0,000
846,954;    9,667;    9,667;    0,000
847,094;    7,400;    7,400;    0,000
847,234;   19,667;   19,667;    0,000
847,374;  -11,867;  -11,867;    0,000
847,513;   10,000;   10,000;    0,000
847,653;    4,333;    4,333;    0,000
847,792;  -14,533;  -14,533;    0,000
847,932;   -9,800;   -9,800;    0,000
848,072;   -7,000;   -7,000;    0,000
848,211;   16,533;   16,533;    0,000
848,351;   -5,200;   -5,200;    0,000
848,491;    3,333;    3,333;    0,000
848,630;    6,133;    6,133;    0,000
848,770;   18,533;   18,533;    0,000
848,909;  -13,067;  -13,067;    0,000
849,049;   -3,733;   -3,733;    0,000
849,188;   -3,267;   -3,267;    0,000
849,328;   13,600;   13,600;    0,000
849,467;    0,067;    0,067;    0,000
849,607;  -16,000;  -16,000;    0,000
849,746;   -6,667;   -6,667;    0,000
849,886;    6,667;    6,667;    0,000
850,025;   -1,267;   -1,267;    0,000
850,165;   -2,133;   -2,133;    0,000
850,304;    3,933;    3,933;    0,000
850,444;    8,000;    8,000;    0,000
850,583;   -6,667;   -6,667;    0,000
850,722;   -5,667;   -5,667;    0,000
850,862;   -3,667;   -3,667;    0,000
851,001;    2,667;    2,667;    0,000
851,141;   -9,800;   -9,800;    0,000
851,280;   -0,867;   -0,867;    0,000
851,419;   -7,467;   -7,467;    0,000
851,559;    4,667;    4,667;    0,000
851,698;    1,667;    1,667;    0,000
851,837;    6,867;    6,867;    0,000
851,977;  -23,533;  -23,533;    0,000
852,116;   -3,933;   -3,933;    0,000
852,255;    2,000;    2,000;    0,000
852,395;    8,200;    8,200;    0,000
852,534;   -1,200;   -1,200;    0,000
852,673;   -0,933;   -0,933;    0,000
852,812;   18,200;   18,200;    0,000
852,952;   -8,800;   -8,800;    0,000
853,091;    5,467;    5,467;    0,000
853,230;  -21,933;  -21,933;    0,000
853,369;   -7,867;   -7,867;    0,000
853,508;   -0,400;   -0,400;    0,000
853,648;    2,200;    2,200;    0,000
853,787;   11,133;   11,133;    0,000
853,926;    0,000;    0,000;    0,000
854,065;   10,200;   10,200;    0,000
854,204;  -15,133;  -15,133;    0,000
854,343;   -5,267;   -5,267;    0,000
854,482;   12,067;   12,067;    0,000
854,622;   18,667;   18,667;    0,000
854,761;   18,600;   18,600;    0,000
854,900;   12,800;   12,800;    0,000
855,039;  -10,400;  -10,400;    0,000
855,178;   17,133;   17,133;    0,000
855,317;  -13,600;  -13,600;    0,000
855,456;   -2,333;   -2,333;    0,000
855,595;    1,467;    1,467;    0,000
855,734;  -10,600;  -10,600;    0,000
855,873;    3,800;    3,800;    0,000
856,012;  -20,733;  -20,733;    0,000
856,151;   14,600;   14,600;    0,000
856,290;   -2,200;   -2,200;    0,000
856,429;  -14,067;  -14,067;    0,000
856,568;   -5,000;   -5,000;    0,000
856,707;   13,133;   13,133;    0,000
856,846;    3,467;    3,467;    0,000
856,985;   -9,133;   -9,133;    0,000
857,124;    7,667;    7,667;    0,000
857,263;    4,333;    4,333;    0,000
857,401;    0,000;    0,000;    0,000
857,540;    7,267;    7,267;    0,000
857,679;    4,933;    4,933;    0,000
857,818;   12,600;   12,600;    0,000
857,957;   -8,267;   -8,267;    0,000
858,096;    4,467;    4,467;    0,000
858,235;   -0,333;   -0,333;    0,000
858,373;  -15,400;  -15,400;    0,000
858,512;   -2,133;   -2,133;    0,000
858,651;   -2,533;   -2,533;    0,000
858,790;   -7,867;   -7,867;    0,000
858,929;  -21,533;  -21,533;    0,000
859,067;    9,600;    9,600;    0,000
859,206;  -15,400;  -15,400;    0,000
859,345;    7,400;    7,400;    0,000
859,484;    2,067;    2,067;    0,000

